Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Day Name
CA-2014-139892,2014-09-08,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,2014,9,September,Monday
CA-2014-139892,2014-09-08,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,143.976,3,0.2,8.9985,2014,9,September,Monday
CA-2014-118962,2014-08-05,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,20.94,3,0.0,9.8418,2014,8,August,Tuesday
CA-2014-118962,2014-08-05,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,110.96,2,0.0,53.2608,2014,8,August,Tuesday
CA-2014-118962,2014-08-05,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,340.144,7,0.2,21.259,2014,8,August,Tuesday
US-2014-100853,2014-09-14,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,2014,9,September,Sunday
US-2014-100853,2014-09-14,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,20.16,4,0.2,6.552,2014,9,September,Sunday
US-2017-152366,2017-04-21,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,2017,4,April,Friday
US-2015-101511,2015-11-21,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,396.802,7,0.3,-11.3372,2015,11,November,Saturday
US-2015-101511,2015-11-21,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,2015,11,November,Saturday
CA-2015-137225,2015-12-15,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,3.28,1,0.0,1.4104,2015,12,December,Tuesday
CA-2014-166191,2014-12-05,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,2014,12,December,Friday
CA-2014-166191,2014-12-05,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395,2014,12,December,Friday
CA-2014-158274,2014-11-19,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,503.96,4,0.0,131.0296,2014,11,November,Wednesday
CA-2014-158274,2014-11-19,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,149.95,5,0.0,41.986,2014,11,November,Wednesday
CA-2014-158274,2014-11-19,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,29.0,2,0.0,7.25,2014,11,November,Wednesday
CA-2016-105018,2016-11-28,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,7.16,2,0.0,3.4368,2016,11,November,Monday
CA-2014-123260,2014-08-26,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,176.8,8,0.0,22.984,2014,8,August,Tuesday
CA-2016-157000,2016-07-16,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,2016,7,July,Saturday
CA-2016-157000,2016-07-16,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,20.016,3,0.2,6.255,2016,7,July,Saturday
CA-2015-102281,2015-10-12,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,899.136,4,0.2,112.392,2015,10,October,Monday
CA-2015-102281,2015-10-12,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,71.76,6,0.0,20.0928,2015,10,October,Monday
CA-2015-102281,2015-10-12,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,51.84,8,0.0,24.8832,2015,10,October,Monday
CA-2015-102281,2015-10-12,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,626.352,3,0.2,46.9764,2015,10,October,Monday
CA-2015-102281,2015-10-12,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,19.9,5,0.0,6.567,2015,10,October,Monday
CA-2015-131457,2015-10-31,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,14.28,7,0.0,6.7116,2015,10,October,Saturday
CA-2014-140004,2014-03-21,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,7.408,2,0.2,1.2038,2014,3,March,Friday
CA-2014-140004,2014-03-21,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,6.048,3,0.2,1.5876,2014,3,March,Friday
CA-2017-107720,2017-11-06,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,46.26,3,0.0,12.0276,2017,11,November,Monday
US-2017-124303,2017-07-06,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,2017,7,July,Thursday
US-2017-124303,2017-07-06,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,16.056,3,0.2,5.8203,2017,7,July,Thursday
CA-2017-105074,2017-06-24,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,21.744,3,0.2,6.795,2017,6,June,Saturday
CA-2014-133690,2014-08-03,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,218.75,2,0.5,-161.875,2014,8,August,Sunday
CA-2014-133690,2014-08-03,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,2014,8,August,Sunday
US-2017-116701,2017-12-17,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,2017,12,December,Sunday
CA-2017-126382,2017-06-03,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,35.168,7,0.2,9.6712,2017,6,June,Saturday
CA-2017-108329,2017-12-09,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,444.768,4,0.2,44.4768,2017,12,December,Saturday
CA-2017-135860,2017-12-01,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,83.92,4,0.0,5.8744,2017,12,December,Friday
CA-2017-135860,2017-12-01,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,131.98,2,0.0,35.6346,2017,12,December,Friday
CA-2017-135860,2017-12-01,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,2017,12,December,Friday
CA-2017-135860,2017-12-01,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,52.29,9,0.0,16.2099,2017,12,December,Friday
CA-2017-135860,2017-12-01,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,91.99,1,0.0,3.6796,2017,12,December,Friday
CA-2015-101007,2015-02-09,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,20.8,2,0.2,6.5,2015,2,February,Monday
CA-2015-146262,2015-01-02,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,23.68,2,0.2,8.88,2015,1,January,Friday
CA-2015-146262,2015-01-02,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,452.45,5,0.5,-244.323,2015,1,January,Friday
CA-2015-146262,2015-01-02,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,62.982,3,0.4,-14.6958,2015,1,January,Friday
CA-2015-146262,2015-01-02,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,1188.0,9,0.7,-950.4,2015,1,January,Friday
CA-2015-146262,2015-01-02,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,89.584,2,0.2,4.4792,2015,1,January,Friday
CA-2016-130162,2016-10-28,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,93.06,6,0.0,26.0568,2016,10,October,Friday
CA-2016-130162,2016-10-28,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,302.376,3,0.2,22.6782,2016,10,October,Friday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,2015,12,December,Thursday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,22.704,6,0.2,8.2302,2015,12,December,Thursday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,2015,12,December,Thursday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,72.704,4,0.2,19.0848,2015,12,December,Thursday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,479.988,4,0.7,-383.9904,2015,12,December,Thursday
CA-2015-169397,2015-12-24,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,27.168,2,0.2,2.7168,2015,12,December,Thursday
CA-2015-163055,2015-08-09,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,2.2,1,0.0,0.968,2015,8,August,Sunday
CA-2015-163055,2015-08-09,David Smith,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,622.45,5,0.0,136.939,2015,8,August,Sunday
CA-2015-163055,2015-08-09,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,21.98,1,0.0,0.2198,2015,8,August,Sunday
US-2015-145436,2015-02-28,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,161.568,2,0.2,-28.2744,2015,2,February,Saturday
US-2015-145436,2015-02-28,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,389.696,8,0.2,43.8408,2015,2,February,Saturday
US-2014-156216,2014-09-13,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,18.648,7,0.7,-12.432,2014,9,September,Saturday
US-2017-100930,2017-04-07,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,233.86,2,0.45,-102.048,2017,4,April,Friday
US-2017-100930,2017-04-07,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,620.6145,3,0.45,-248.2458,2017,4,April,Friday
US-2017-100930,2017-04-07,Christopher Schild,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,5.328,2,0.7,-3.552,2017,4,April,Friday
US-2017-100930,2017-04-07,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,258.072,3,0.2,0.0,2017,4,April,Friday
US-2017-100930,2017-04-07,Christopher Schild,Home Office,United States,Tampa,Florida,South,Technology,Accessories,617.976,3,0.2,-7.7247,2017,4,April,Friday
CA-2017-160514,2017-11-12,David Bremer,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,10.56,2,0.0,4.752,2017,11,November,Sunday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,25.92,5,0.2,9.396,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,31.984,2,0.2,11.1944,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,177.225,5,0.5,-120.513,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,2016,6,June,Saturday
CA-2016-157749,2016-06-04,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,7.408,2,0.2,1.2038,2016,6,June,Saturday
CA-2014-131926,2014-06-01,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Furniture,Chairs,2001.86,7,0.0,580.5394,2014,6,June,Sunday
CA-2014-131926,2014-06-01,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Storage,166.72,2,0.0,41.68,2014,6,June,Sunday
CA-2014-131926,2014-06-01,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,47.88,6,0.0,23.94,2014,6,June,Sunday
CA-2014-131926,2014-06-01,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,1503.25,5,0.0,496.0725,2014,6,June,Sunday
CA-2014-131926,2014-06-01,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,2014,6,June,Sunday
CA-2016-154739,2016-12-10,Logan Haushalter,Consumer,United States,San Francisco,California,West,Furniture,Chairs,321.568,2,0.2,28.1372,2016,12,December,Saturday
CA-2016-145625,2016-09-11,Kelly Collister,Consumer,United States,San Diego,California,West,Office Supplies,Paper,7.61,1,0.0,3.5767,2016,9,September,Sunday
CA-2016-145625,2016-09-11,Kelly Collister,Consumer,United States,San Diego,California,West,Technology,Accessories,3347.37,13,0.0,636.0003,2016,9,September,Sunday
CA-2016-146941,2016-12-10,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Storage,80.58,6,0.0,22.5624,2016,12,December,Saturday
CA-2016-146941,2016-12-10,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,2016,12,December,Saturday
US-2015-159982,2015-11-28,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,2015,11,November,Saturday
US-2015-159982,2015-11-28,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,2015,11,November,Saturday
US-2015-159982,2015-11-28,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,53.92,5,0.2,4.044,2015,11,November,Saturday
US-2015-159982,2015-11-28,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,647.904,6,0.2,56.6916,2015,11,November,Saturday
CA-2017-163139,2017-12-01,Craig Carreira,Consumer,United States,New York City,New York,East,Technology,Accessories,20.37,3,0.0,6.9258,2017,12,December,Friday
CA-2017-163139,2017-12-01,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Storage,221.55,3,0.0,6.6465,2017,12,December,Friday
CA-2017-163139,2017-12-01,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.52,5,0.2,6.132,2017,12,December,Friday
US-2017-155299,2017-06-08,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,2017,6,June,Thursday
US-2014-106992,2014-09-19,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,3059.982,3,0.4,-509.997,2014,9,September,Friday
US-2014-106992,2014-09-19,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,2519.958,7,0.4,-251.9958,2014,9,September,Friday
CA-2016-125318,2016-06-06,Roy Collins,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,328.224,4,0.2,28.7196,2016,6,June,Monday
CA-2015-155040,2015-11-10,Alan Hwang,Consumer,United States,Brentwood,California,West,Technology,Accessories,79.9,2,0.0,35.156,2015,11,November,Tuesday
CA-2017-136826,2017-06-16,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,Office Supplies,Art,14.016,3,0.2,4.7304,2017,6,June,Friday
CA-2016-111010,2016-01-22,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024,2016,1,January,Friday
US-2017-145366,2017-12-09,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Storage,37.208,1,0.2,-7.4416,2017,12,December,Saturday
US-2017-145366,2017-12-09,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.576,3,0.2,21.591,2017,12,December,Saturday
CA-2017-163979,2017-12-28,Kristen Hastings,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,725.84,4,0.0,210.4936,2017,12,December,Thursday
CA-2015-155334,2015-07-30,Helen Andreada,Consumer,United States,San Francisco,California,West,Technology,Accessories,209.93,7,0.0,92.3692,2015,7,July,Thursday
CA-2015-155334,2015-07-30,Helen Andreada,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,5.28,3,0.0,2.3232,2015,7,July,Thursday
CA-2015-155334,2015-07-30,Helen Andreada,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,10.92,3,0.2,4.095,2015,7,July,Thursday
CA-2017-118136,2017-09-16,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,Paper,8.82,2,0.0,4.0572,2017,9,September,Saturday
CA-2017-118136,2017-09-16,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,Art,5.98,1,0.0,1.5548,2017,9,September,Saturday
CA-2017-132976,2017-10-13,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.648,2,0.2,4.0768,2017,10,October,Friday
CA-2017-132976,2017-10-13,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.176,4,0.2,5.9072,2017,10,October,Friday
CA-2017-132976,2017-10-13,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,59.712,6,0.2,5.9712,2017,10,October,Friday
CA-2017-132976,2017-10-13,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,24.84,3,0.2,8.694,2017,10,October,Friday
US-2015-161991,2015-09-26,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,2.08,5,0.8,-3.432,2015,9,September,Saturday
US-2015-161991,2015-09-26,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Technology,Phones,1114.4,7,0.2,376.11,2015,9,September,Saturday
CA-2015-130890,2015-11-02,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,Furniture,Tables,1038.84,5,0.2,51.942,2015,11,November,Monday
CA-2015-130883,2015-09-26,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,141.76,5,0.2,47.844,2015,9,September,Saturday
CA-2015-130883,2015-09-26,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Technology,Accessories,239.8,5,0.2,47.96,2015,9,September,Saturday
CA-2015-130883,2015-09-26,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,31.104,6,0.2,10.8864,2015,9,September,Saturday
CA-2016-112697,2016-12-18,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Binders,254.058,7,0.7,-169.372,2016,12,December,Sunday
CA-2016-112697,2016-12-18,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Appliances,194.528,2,0.2,24.316,2016,12,December,Sunday
CA-2016-112697,2016-12-18,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,Supplies,961.48,5,0.2,-204.3145,2016,12,December,Sunday
CA-2016-110772,2016-11-20,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Office Supplies,Fasteners,19.096,7,0.2,6.6836,2016,11,November,Sunday
CA-2016-110772,2016-11-20,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Office Supplies,Labels,18.496,8,0.2,6.2424,2016,11,November,Sunday
